"id","avgSpeed","standardD","avgX","avgY","avgZ","gForce","barometer","transport","activityType","transitionType","lat","long","time","lat2","long2"
"632","23.101421356201172","2.783727188740227","1.22335684299469","3.197272539138794","7.793728828430176","1.0354833602905273","992.721435546875","bus","VEHICLE","ENTER","55.9126999","-3.3281691","09:20:27","0","0"
"633","26.9478759765625","3.0680491544451116","1.245349407196045","3.1674561500549316","7.7459235191345215","1.0609387159347534","992.8096313476562","bus","VEHICLE","ENTER","55.911795","-3.3269061","09:20:37","0","0"
"634","14.37718391418457","2.6726388856584022","1.2747637033462524","3.149655342102051","7.696324348449707","1.0501762628555298","993.05517578125","bus","VEHICLE","ENTER","55.9115943","-3.3260768","09:20:47","0","0"
"635","15.450841903686523","2.380758135554245","1.27593994140625","3.1422266960144043","7.69541597366333","1.065958023071289","993.1644287109375","bus","VEHICLE","ENTER","55.9120161","-3.3251614","09:20:57","0","0"
"636","6.628007888793945","8.523602258282196","1.2910243272781372","3.1227505207061768","7.683365821838379","1.021211862564087","993.2722778320312","bus","VEHICLE","ENTER","55.912285","-3.3245902","09:21:07","0","0"
"637","2.341324806213379","0.29253706082931297","1.2828682661056519","3.1218576431274414","7.693605899810791","1.0242254734039307","993.2402954101562","walking","WALKING","ENTER","55.9123367","-3.3245301","09:21:17","0","0"
"638","2.9589152336120605","0.11442414184756232","1.2981085777282715","3.073138475418091","7.663996696472168","1.1258652210235596","993.3272094726562","walking","WALKING","ENTER","55.9123544","-3.3243389","09:21:27","0","0"
"639","8.015491485595703","7.602049656620766","-1.6680463552474976","4.250515937805176","8.705636024475098","1.0170917510986328","992.2715454101562","bus","WALKING","ENTER","55.9103253","-3.317478","15:13:17","0","0"
"640","1.4770539999008179","1.444888923803143","-1.0807002782821655","4.411687850952148","8.705159187316895","1.0064570903778076","992.2500610351562","bus","WALKING","ENTER","55.9103347","-3.3174623","15:13:27","0","0"
"641","0.2760993242263794","0.015450212800562161","-0.9185841679573059","4.741732597351074","8.514363288879395","1.0075188875198364","992.2677612304688","bus","WALKING","ENTER","55.9103315","-3.3174744","15:13:37","0","0"
