105,5.035115,0.974706,1.024396,3.387854,6.914945,1.008743,996.058044,bus,VEHICLE,ENTER,55.933566,-3.161854,08:10:19
106,3.391602,3.505977,1.004284,3.392073,6.935282,1.006430,995.914063,bus,VEHICLE,ENTER,55.933570,-3.162274,08:10:29
107,0.138662,0.103964,0.987020,3.400849,6.952817,1.007188,995.884827,bus,VEHICLE,ENTER,55.933575,-3.162276,08:10:39
108,4.248055,1.935073,0.962228,3.419824,6.963587,1.009505,995.839050,bus,VEHICLE,ENTER,55.933577,-3.162317,08:10:49
109,3.771510,0.267260,0.936082,3.431903,6.977580,1.006546,995.835205,bus,VEHICLE,ENTER,55.933577,-3.162510,08:10:59
110,1.463644,0.614645,0.921272,3.445275,6.992317,1.006504,995.799683,bus,VEHICLE,ENTER,55.933586,-3.162526,08:11:09
111,0.124363,0.108887,0.912225,3.462768,7.004427,1.009739,995.770996,bus,VEHICLE,ENTER,55.933572,-3.162554,08:11:19
112,5.783253,0.044981,0.894477,3.473633,7.019255,1.008516,995.629761,bus,VEHICLE,ENTER,55.933569,-3.162925,08:11:29
113,3.287943,0.638321,0.873669,3.478768,7.036312,1.008308,995.528748,bus,VEHICLE,ENTER,55.933590,-3.163148,08:11:39
114,3.577028,2.371072,0.858922,3.481051,7.052359,1.006519,995.429932,bus,VEHICLE,ENTER,55.933589,-3.163449,08:11:49
115,0.234875,0.026556,0.938240,3.450917,6.979040,1.004200,995.407349,bus,VEHICLE,ENTER,55.933589,-3.163447,08:11:59
116,0.079179,0.034463,1.016140,3.420279,6.905560,1.002955,995.400330,bus,VEHICLE,ENTER,55.933589,-3.163445,08:12:09
117,0.038008,0.016025,1.092563,3.390029,6.833120,1.003089,995.413208,bus,VEHICLE,ENTER,55.933591,-3.163444,08:12:19
118,0.020562,0.000256,1.167933,3.360578,6.763519,1.002943,995.411743,bus,VEHICLE,ENTER,55.933591,-3.163444,08:12:29
119,0.021820,0.015323,1.242000,3.333538,6.695233,1.002957,995.413452,bus,VEHICLE,ENTER,55.933591,-3.163443,08:12:39
120,0.033801,0.029251,1.314753,3.307604,6.626999,1.002946,995.419739,bus,VEHICLE,ENTER,55.933592,-3.163441,08:12:49
121,0.045143,0.011161,1.385764,3.282787,6.557980,1.002715,995.406067,bus,VEHICLE,ENTER,55.933594,-3.163439,08:12:59
122,0.097642,0.020070,1.455712,3.259673,6.490037,1.005505,995.414673,bus,VEHICLE,ENTER,55.933601,-3.163436,08:13:09
123,4.418174,1.344017,1.524416,3.234551,6.423488,1.002703,995.267639,bus,VEHICLE,ENTER,55.933566,-3.163727,08:13:19
124,2.093397,1.943940,1.592189,3.206611,6.358718,1.003107,995.253662,bus,VEHICLE,ENTER,55.933546,-3.163971,08:13:29
125,0.462255,0.071377,1.658918,3.180225,6.295697,1.003072,995.246826,bus,VEHICLE,ENTER,55.933549,-3.163952,08:13:39
126,0.162234,0.083088,1.724680,3.155761,6.233746,1.003015,995.231201,bus,VEHICLE,ENTER,55.933548,-3.163953,08:13:49
127,0.497872,0.454540,1.748816,3.150440,6.216533,1.005904,995.245239,bus,VEHICLE,ENTER,55.933544,-3.163965,08:13:59
128,0.121450,0.043603,1.730377,3.163880,6.234674,1.004927,995.252441,bus,VEHICLE,ENTER,55.933562,-3.164021,08:14:09
129,0.194406,0.113973,1.714833,3.175961,6.254016,1.005649,995.184143,bus,VEHICLE,ENTER,55.933562,-3.164046,08:14:19
130,0.178640,0.055729,1.700070,3.187063,6.273535,1.006178,995.188354,bus,VEHICLE,ENTER,55.933557,-3.164038,08:14:29
131,1.005664,1.196704,1.728525,3.187225,6.264250,1.007691,995.224854,bus,VEHICLE,ENTER,55.933542,-3.164029,08:14:39
132,0.276086,0.146523,1.788198,3.169921,6.237199,1.004322,995.242371,bus,VEHICLE,ENTER,55.933538,-3.163986,08:14:49
133,3.539010,4.927748,1.809866,3.175512,6.213719,1.009557,995.192749,bus,VEHICLE,ENTER,55.933526,-3.164154,08:14:59
134,4.253501,5.120929,1.869186,3.167568,6.173292,1.006133,995.357666,bus,VEHICLE,ENTER,55.933439,-3.164586,08:15:09
135,0.470190,0.228990,1.927488,3.159730,6.133323,1.002994,995.381104,bus,VEHICLE,ENTER,55.933441,-3.164576,08:15:19
136,0.206353,0.131050,1.984985,3.151527,6.093874,1.003083,995.417480,bus,VEHICLE,ENTER,55.933440,-3.164577,08:15:29
137,0.022675,0.028073,2.041866,3.143137,6.054844,1.003167,995.389587,bus,VEHICLE,ENTER,55.933441,-3.164573,08:15:39
138,0.006250,0.005440,2.097916,3.134520,6.016464,1.003188,995.371155,bus,VEHICLE,ENTER,55.933441,-3.164573,08:15:49
139,0.005399,0.000367,2.153117,3.125462,5.978842,1.002940,995.378784,bus,VEHICLE,ENTER,55.933440,-3.164573,08:15:59
140,0.002528,0.003279,2.207727,3.115221,5.942322,1.003160,995.392029,bus,VEHICLE,ENTER,55.933440,-3.164573,08:16:09
141,0.009682,0.009869,2.261276,3.106718,5.906347,1.004471,995.392212,bus,VEHICLE,ENTER,55.933441,-3.164572,08:16:19
142,6.553260,1.451626,2.315036,3.092984,5.870883,1.006325,995.477173,bus,VEHICLE,ENTER,55.933360,-3.164930,08:16:29
143,2.005237,2.798370,2.367363,3.081414,5.835733,1.003257,995.458984,bus,VEHICLE,ENTER,55.933345,-3.164953,08:16:39
144,0.002583,0.000275,2.419720,3.069542,5.800565,1.003206,995.492371,bus,VEHICLE,ENTER,55.933345,-3.164953,08:16:49
145,0.007752,0.003154,2.470925,3.057695,5.766178,1.003407,995.511108,bus,VEHICLE,ENTER,55.933345,-3.164953,08:16:59
146,0.332087,0.447142,2.480369,3.055490,5.765069,1.006882,995.526184,bus,VEHICLE,ENTER,55.933347,-3.164949,08:17:09
147,0.764064,0.293802,2.457462,3.057641,5.789077,1.005465,995.498108,bus,VEHICLE,ENTER,55.933329,-3.164998,08:17:19
148,0.054781,0.011232,2.436675,3.062894,5.811449,1.005688,995.476929,bus,VEHICLE,ENTER,55.933329,-3.165001,08:17:29
149,0.054654,0.029845,2.416851,3.074652,5.830621,1.005791,995.504700,bus,VEHICLE,ENTER,55.933328,-3.165005,08:17:39
150,2.378469,3.303880,2.397119,3.088118,5.848364,1.009711,995.529480,bus,VEHICLE,ENTER,55.933319,-3.165020,08:17:49
151,11.815285,1.826871,2.383363,3.095229,5.864470,1.014537,995.558533,bus,VEHICLE,ENTER,55.933062,-3.165715,08:17:59
152,9.968849,2.147850,2.369147,3.102561,5.877641,1.007994,995.575012,bus,VEHICLE,ENTER,55.933324,-3.166318,08:18:09
153,4.142109,0.397695,2.344621,3.110806,5.896664,1.007534,995.502380,bus,VEHICLE,ENTER,55.933447,-3.166523,08:18:19
154,1.433084,0.890236,2.321953,3.123066,5.913658,1.005952,995.502991,bus,VEHICLE,ENTER,55.933439,-3.166534,08:18:29
155,0.220678,0.122294,2.300739,3.135533,5.930398,1.006881,995.535461,bus,VEHICLE,ENTER,55.933439,-3.166539,08:18:39
156,3.980495,1.364381,2.280800,3.147318,5.947054,1.012409,995.459473,bus,VEHICLE,ENTER,55.933519,-3.166648,08:18:49
157,14.045667,2.834419,2.262570,3.156779,5.959860,1.012822,995.084412,bus,VEHICLE,ENTER,55.933875,-3.167136,08:18:59
158,12.490121,1.615867,2.251490,3.162111,5.968185,1.006800,994.840088,bus,VEHICLE,ENTER,55.934396,-3.167843,08:19:09
159,9.883749,1.969344,2.239266,3.167674,5.979743,1.008366,994.697205,bus,VEHICLE,ENTER,55.934754,-3.168341,08:19:19
160,7.831888,1.832429,2.219335,3.174700,5.997946,1.011802,994.440918,bus,VEHICLE,ENTER,55.934969,-3.168707,08:19:29
161,3.327425,4.297523,2.200092,3.178873,6.017328,1.006711,994.330078,bus,VEHICLE,ENTER,55.935111,-3.168977,08:19:39
162,2.445412,3.152113,2.181335,3.185409,6.035529,1.010908,994.332336,bus,VEHICLE,ENTER,55.935149,-3.169028,08:19:49
163,0.417806,0.559193,2.161329,3.197957,6.049514,1.010665,994.295654,bus,VEHICLE,ENTER,55.935190,-3.169099,08:20:01
164,0.893783,0.329228,2.162329,3.201518,6.048776,1.008539,994.294189,bus,VEHICLE,ENTER,55.935274,-3.169129,08:20:09
165,3.578830,3.719607,2.210009,3.182649,6.004969,1.011681,994.163147,bus,VEHICLE,ENTER,55.935292,-3.169174,08:20:19
166,16.954933,0.952844,2.238115,3.170217,5.979171,1.013306,993.800415,bus,VEHICLE,ENTER,55.935858,-3.169714,08:20:29
167,8.219294,9.901498,2.268391,3.154542,5.951448,1.005810,993.650757,bus,VEHICLE,ENTER,55.936291,-3.170290,08:20:39
168,0.145172,0.015337,2.314570,3.133934,5.908607,1.003030,993.615051,bus,VEHICLE,ENTER,55.936288,-3.170276,08:20:49
169,3.254021,4.475227,2.360362,3.117787,5.866022,1.009532,993.566406,bus,VEHICLE,ENTER,55.936334,-3.170346,08:20:59
170,18.750420,1.778264,2.387346,3.107172,5.842002,1.006097,993.156433,bus,VEHICLE,ENTER,55.936903,-3.170962,08:21:09
171,19.305014,1.544741,2.383270,3.105887,5.845512,1.012254,992.746399,bus,VEHICLE,ENTER,55.937579,-3.171862,08:21:19
172,8.587780,7.195278,2.371529,3.107269,5.858576,1.008753,992.677185,bus,VEHICLE,ENTER,55.937945,-3.172510,08:21:29
173,2.606636,1.058632,2.358014,3.119346,5.869660,1.007461,992.687134,bus,VEHICLE,ENTER,55.937924,-3.172524,08:21:39
174,3.358433,3.673847,2.400699,3.112327,5.828492,1.006514,992.688904,bus,VEHICLE,ENTER,55.937957,-3.172620,08:21:49
175,4.545946,1.763139,2.444589,3.096153,5.789382,1.003710,992.665466,bus,VEHICLE,ENTER,55.937981,-3.172697,08:21:59
176,9.098651,6.960760,2.488261,3.080720,5.754471,1.010149,992.487183,bus,VEHICLE,ENTER,55.938144,-3.172944,08:22:09
177,16.318727,0.464621,2.513828,3.069660,5.732650,1.004425,992.172424,bus,VEHICLE,ENTER,55.938519,-3.173826,08:22:19
178,16.615498,0.265435,2.535190,3.059705,5.713678,1.005841,991.988525,bus,VEHICLE,ENTER,55.938964,-3.174785,08:22:29
179,9.169024,7.761263,2.562947,3.043855,5.691031,1.008068,992.027344,bus,VEHICLE,ENTER,55.939432,-3.175292,08:22:39
180,2.750083,0.005861,2.605128,3.023177,5.657598,1.005949,992.073975,bus,VEHICLE,ENTER,55.939525,-3.175391,08:22:49
181,1.968113,1.004159,2.646960,3.004519,5.624965,1.005946,992.026550,bus,VEHICLE,ENTER,55.939551,-3.175401,08:22:59
182,12.526088,2.284156,2.681727,2.988001,5.597247,1.007814,991.919617,bus,VEHICLE,ENTER,55.939875,-3.175782,08:23:09
183,3.453275,4.548127,2.681215,2.982223,5.600248,1.009225,992.078857,bus,VEHICLE,ENTER,55.940098,-3.176118,08:23:19
184,0.116613,0.000043,2.661848,2.987237,5.619811,1.005948,992.084351,bus,VEHICLE,ENTER,55.940099,-3.176134,08:23:29
185,0.513869,0.664391,2.642680,2.994352,5.638168,1.008253,992.095764,bus,VEHICLE,ENTER,55.940093,-3.176184,08:23:39
186,9.234306,5.621736,2.625298,2.997972,5.654271,1.004756,992.109131,bus,VEHICLE,ENTER,55.940524,-3.176632,08:23:49
187,14.798521,1.325130,2.613706,2.998674,5.664141,1.008208,992.376099,bus,VEHICLE,ENTER,55.940984,-3.177389,08:23:59
188,16.904423,0.604298,2.603197,2.998448,5.674408,1.010744,992.683838,bus,VEHICLE,ENTER,55.941493,-3.178264,08:24:09
189,4.777983,0.340857,2.581056,3.005309,5.688277,1.011175,993.017090,bus,VEHICLE,ENTER,55.941676,-3.178626,08:24:19
190,2.463886,0.263498,2.561260,3.017904,5.702086,1.007146,993.037720,bus,VEHICLE,ENTER,55.941675,-3.178619,08:24:29
191,15.808788,3.061849,2.545850,3.025953,5.715556,1.010188,993.026001,bus,VEHICLE,ENTER,55.942130,-3.179075,08:24:39
192,19.200764,0.837352,2.534453,3.029855,5.723625,1.016350,993.184143,bus,VEHICLE,ENTER,55.942867,-3.179518,08:24:49
193,3.259156,3.341867,2.523004,3.037835,5.733026,1.009133,993.438843,bus,VEHICLE,ENTER,55.943133,-3.179730,08:24:59
194,4.771551,6.208675,2.505171,3.052932,5.745160,1.011932,993.403992,bus,VEHICLE,ENTER,55.943211,-3.179783,08:25:09
195,19.219864,1.551175,2.495489,3.059347,5.753690,1.007624,993.316956,bus,VEHICLE,ENTER,55.943819,-3.180522,08:25:19
196,17.944059,0.383559,2.493234,3.062658,5.755208,1.014220,993.181885,bus,VEHICLE,ENTER,55.944475,-3.181208,08:25:29
197,19.172081,0.052413,2.512709,3.054691,5.736250,1.004312,992.939087,bus,VEHICLE,ENTER,55.945184,-3.181646,08:25:39
198,14.019345,4.396742,2.532071,3.043788,5.724064,1.012135,993.080444,bus,VEHICLE,ENTER,55.945840,-3.181565,08:25:49
199,13.539620,6.164406,2.561153,3.030771,5.705025,1.010466,992.977051,bus,VEHICLE,ENTER,55.945935,-3.182285,08:25:59
200,9.056931,5.750930,2.586384,3.016351,5.687074,1.009080,992.863892,bus,VEHICLE,ENTER,55.945753,-3.182971,08:26:09
201,0.303202,0.079471,2.624733,2.998591,5.658886,1.005144,992.885376,bus,VEHICLE,ENTER,55.945672,-3.183047,08:26:19
202,10.417537,5.936854,2.662680,2.981181,5.632840,1.009921,992.648376,bus,VEHICLE,ENTER,55.945541,-3.183323,08:26:29
203,9.389609,7.495331,2.655933,2.979418,5.645377,1.012439,992.757080,bus,VEHICLE,ENTER,55.945121,-3.183882,08:26:39
